Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
simulated-annealing,1,501,101,2,101,231200,8
simulated-annealing,1,501,201,2,101,275600,0
simulated-annealing,1,501,301,2,101,215800,225
simulated-annealing,1,501,401,2,101,272300,0
simulated-annealing,1,501,501,2,101,204600,207
simulated-annealing,1,501,601,2,101,263800,0
simulated-annealing,1,601,1,2,101,210000,259
simulated-annealing,1,601,101,2,101,204600,576
simulated-annealing,1,601,201,2,101,254800,0
simulated-annealing,1,601,301,2,101,256000,0
simulated-annealing,1,601,401,2,101,256600,0
simulated-annealing,1,601,501,2,101,251600,0
simulated-annealing,1,601,601,2,101,251100,0
simulated-annealing,1,1,1,3,101,581800,1
simulated-annealing,1,1,101,3,101,516100,1
simulated-annealing,1,1,201,3,101,527300,1
simulated-annealing,1,1,301,3,101,245200,0
simulated-annealing,1,1,401,3,101,247600,0
simulated-annealing,1,1,501,3,101,240300,0
simulated-annealing,1,1,601,3,101,241100,0
simulated-annealing,1,101,1,3,101,191600,10
simulated-annealing,1,101,101,3,101,186600,90
simulated-annealing,1,101,201,3,101,189700,22
simulated-annealing,1,101,301,3,101,189400,24
simulated-annealing,1,101,401,3,101,241700,0
simulated-annealing,1,101,501,3,101,240600,0
simulated-annealing,1,101,601,3,101,244800,0
simulated-annealing,1,201,1,3,101,186900,148
simulated-annealing,1,201,101,3,101,187500,194
simulated-annealing,1,201,201,3,101,240800,0
simulated-annealing,1,201,301,3,101,240600,0
simulated-annealing,1,201,401,3,101,189100,29
simulated-annealing,1,201,501,3,101,240200,0
simulated-annealing,1,201,601,3,101,239700,0
simulated-annealing,1,301,1,3,101,192500,251
simulated-annealing,1,301,101,3,101,200500,289
simulated-annealing,1,301,201,3,101,193600,54
simulated-annealing,1,301,301,3,101,242000,0
simulated-annealing,1,301,401,3,101,194800,124
simulated-annealing,1,301,501,3,101,246100,0
simulated-annealing,1,301,601,3,101,240900,0
simulated-annealing,1,401,1,3,101,187100,134
simulated-annealing,1,401,101,3,101,189200,341
simulated-annealing,1,401,201,3,101,199700,200
simulated-annealing,1,401,301,3,101,198800,317
simulated-annealing,1,401,401,3,101,240800,0
simulated-annealing,1,401,501,3,101,241300,0
simulated-annealing,1,401,601,3,101,247400,0
simulated-annealing,1,501,1,3,101,193800,193
simulated-annealing,1,501,101,3,101,193200,445
simulated-annealing,1,501,201,3,101,191200,19
simulated-annealing,1,501,301,3,101,257700,0
simulated-annealing,1,501,401,3,101,207900,22
simulated-annealing,1,501,501,3,101,264700,0
simulated-annealing,1,501,601,3,101,290500,0
simulated-annealing,1,601,1,3,101,322900,362
simulated-annealing,1,601,101,3,101,269400,151
simulated-annealing,1,601,201,3,101,273600,73
simulated-annealing,1,601,301,3,101,419400,0
simulated-annealing,1,601,401,3,101,501300,0
simulated-annealing,1,601,501,3,101,500600,0
simulated-annealing,1,601,601,3,101,505900,0
simulated-annealing,1,1,1,4,101,317500,1
simulated-annealing,1,1,101,4,101,286800,1
simulated-annealing,1,1,201,4,101,338100,0
simulated-annealing,1,1,301,4,101,337400,0
simulated-annealing,1,1,401,4,101,273900,1
simulated-annealing,1,1,501,4,101,341400,0
simulated-annealing,1,1,601,4,101,336200,0
simulated-annealing,1,101,1,4,101,257300,57
simulated-annealing,1,101,101,4,101,261100,12
simulated-annealing,1,101,201,4,101,328500,0
simulated-annealing,1,101,301,4,101,257800,60
simulated-annealing,1,101,401,4,101,336000,0
simulated-annealing,1,101,501,4,101,330700,0
simulated-annealing,1,101,601,4,101,329600,0
simulated-annealing,1,201,1,4,101,255000,199
simulated-annealing,1,201,101,4,101,254800,138
simulated-annealing,1,201,201,4,101,330500,0
simulated-annealing,1,201,301,4,101,323900,0
simulated-annealing,1,201,401,4,101,324500,0
simulated-annealing,1,201,501,4,101,319800,0
simulated-annealing,1,201,601,4,101,322100,0
simulated-annealing,1,301,1,4,101,249000,197
simulated-annealing,1,301,101,4,101,249300,203
simulated-annealing,1,301,201,4,101,247700,271
simulated-annealing,1,301,301,4,101,324000,0
simulated-annealing,1,301,401,4,101,322100,0
simulated-annealing,1,301,501,4,101,322700,0
simulated-annealing,1,301,601,4,101,320400,0
simulated-annealing,1,401,1,4,101,253100,21
simulated-annealing,1,401,101,4,101,248900,238
simulated-annealing,1,401,201,4,101,315000,0
simulated-annealing,1,401,301,4,101,240900,378
simulated-annealing,1,401,401,4,101,242600,317
simulated-annealing,1,401,501,4,101,241700,398
simulated-annealing,1,401,601,4,101,314900,0
simulated-annealing,1,501,1,4,101,243700,96
simulated-annealing,1,501,101,4,101,306200,66
simulated-annealing,1,501,201,4,101,241300,167
simulated-annealing,1,501,301,4,101,307500,0
simulated-annealing,1,501,401,4,101,242900,15
simulated-annealing,1,501,501,4,101,307600,0
simulated-annealing,1,501,601,4,101,304800,0
simulated-annealing,1,601,1,4,101,233600,202
simulated-annealing,1,601,101,4,101,237000,1
simulated-annealing,1,601,201,4,101,224800,569
simulated-annealing,1,601,301,4,101,292100,0
simulated-annealing,1,601,401,4,101,293200,0
